time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761602007.967330456	0.020147	-0.013274	-0.000000	0.000000	0.000000	-0.004097	-0.057298	0.045104	0.000000	-0.000000	-0.000000	-1.124632	0.169003	-0.147578	-2.000000	-0.000000	-0.000000	-0.224244	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.067560911	0.020232	-0.013434	0.000000	0.000000	0.000000	-0.011282	-0.057375	0.045473	-0.000000	-0.000000	-0.000000	-1.124329	0.166104	-0.143684	-2.000000	-0.000000	-0.000000	-0.299195	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.167239189	0.020318	-0.013550	0.000000	0.000000	0.000000	-0.000946	-0.057496	0.045742	-0.000000	-0.000000	-0.000000	-1.124773	0.164125	-0.140609	-2.000000	-0.000000	-0.000000	-0.355422	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.267694712	0.020404	-0.013666	0.000000	0.000000	0.000000	0.008163	-0.057656	0.046094	-0.000000	0.000000	-0.000000	-1.125181	0.161760	-0.136323	-2.000000	-0.000000	-0.000000	-0.430428	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.367349386	0.020497	-0.013801	0.000000	0.000000	0.000000	0.002438	-0.057756	0.046322	-0.000000	0.000000	-0.000000	-1.124924	0.160201	-0.132983	-2.000000	-0.000000	-0.000000	-0.486679	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.467474222	0.020564	-0.013901	0.000000	0.000000	0.000000	-0.004954	-0.057895	0.046621	-0.000000	0.000000	-0.000000	-1.124571	0.158422	-0.128384	-2.000000	-0.000000	-0.000000	-0.561654	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.567281246	0.020668	-0.014021	0.000000	0.000000	0.000000	-0.003078	-0.058040	0.046829	-0.000000	0.000000	-0.000000	-1.124696	0.157318	-0.124841	-2.000000	-0.000000	-0.000000	-0.617883	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.667527437	0.020752	-0.014113	0.000000	0.000000	0.000000	0.001926	-0.058245	0.047105	-0.000000	0.000000	0.000000	-1.124963	0.156159	-0.120010	-2.000000	-0.000000	-0.000000	-0.692873	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.767226934	0.020856	-0.014216	0.000000	0.000000	0.000000	0.002741	-0.058398	0.047281	-0.000000	0.000000	0.000000	-1.124950	0.155529	-0.116322	-2.000000	-0.000000	-0.000000	-0.749120	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.867713451	0.020928	-0.014285	0.000000	-0.000000	0.000000	-0.000212	-0.058595	0.047499	-0.000000	0.000000	0.000000	-1.124781	0.155016	-0.111345	-2.000000	-0.000000	-0.000000	-0.824108	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602008.967438221	0.021027	-0.014375	0.000000	-0.000000	0.000000	-0.002266	-0.058754	0.047653	-0.000000	0.000000	0.000000	-1.124743	0.154877	-0.107582	-2.000000	-0.000000	-0.000000	-0.880343	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.067464590	0.021103	-0.014440	0.000000	-0.000000	0.000000	-0.001276	-0.058980	0.047847	-0.000000	0.000000	0.000000	-1.124825	0.155024	-0.102546	-2.000000	0.000000	-0.000000	-0.955326	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.167454004	0.021181	-0.014492	0.000000	-0.000000	0.000000	0.000936	-0.059160	0.047967	-0.000000	0.000000	0.000000	-1.124906	0.155381	-0.098771	-2.000000	0.000000	-0.000000	-1.011569	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.267226934	0.021278	-0.014552	0.000000	-0.000000	-0.000000	0.001130	-0.059337	0.048072	-0.000000	0.000000	0.000000	-1.124896	0.155951	-0.095012	-2.000000	0.000000	-0.000000	-1.067813	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.367682457	0.021347	-0.014590	0.000000	-0.000000	-0.000000	-0.000165	-0.059567	0.048199	-0.000000	0.000000	0.000000	-1.124823	0.157038	-0.090045	-2.000000	0.000000	-0.000000	-1.142801	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.467400789	0.021438	-0.014639	0.000000	-0.000000	-0.000000	-0.000985	-0.059743	0.048284	-0.000000	0.000000	0.000000	-1.124810	0.158097	-0.086370	-2.000000	0.000000	-0.000000	-1.199039	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.567209482	0.021529	-0.014679	0.000000	-0.000000	-0.000000	-0.000536	-0.059981	0.048384	0.000000	0.000000	0.000000	-1.124848	0.159829	-0.081559	-2.000000	0.000000	-0.000000	-1.274026	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
1761602009.667438745	0.021595	-0.014698	-0.000000	-0.000000	-0.000000	0.000612	-0.060223	0.048457	0.000000	0.000000	0.000000	-1.124892	0.161918	-0.076873	-2.000000	0.000000	0.000000	-1.349015	0.000000	0.000000	0.000000	0.000000	0.000000	-22.755698	0.000000	0.000000
