time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1767827125.570278168	-0.005551	-0.018499	-0.026061	-0.000000	-0.000000	0.000000	0.031184	0.043259	0.047733	-0.000000	-0.000000	-0.000000	0.159515	-0.067885	-1.784025	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827125.670264244	-0.005427	-0.017502	-0.024150	-0.000000	-0.000000	0.000000	0.030627	0.041391	0.045091	-0.000000	-0.000000	-0.000000	0.164482	-0.069505	-1.779407	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827125.770293713	-0.005306	-0.016575	-0.022428	-0.000000	-0.000000	0.000000	0.030082	0.039624	0.042644	-0.000000	-0.000000	-0.000000	0.169261	-0.071128	-1.775042	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827125.870265484	-0.005189	-0.015713	-0.020873	-0.000000	-0.000000	0.000000	0.029549	0.037951	0.040373	-0.000000	-0.000000	-0.000000	0.173860	-0.072754	-1.770911	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827125.970293045	-0.005076	-0.014908	-0.019462	-0.000000	-0.000000	0.000000	0.029028	0.036366	0.038260	-0.000000	-0.000000	-0.000000	0.178288	-0.074381	-1.766999	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.070284128	-0.004965	-0.014157	-0.018178	-0.000000	-0.000000	0.000000	0.028519	0.034862	0.036290	-0.000000	-0.000000	-0.000000	0.182555	-0.076006	-1.763288	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.170279741	-0.004858	-0.013455	-0.017008	-0.000000	-0.000000	0.000000	0.028020	0.033433	0.034451	-0.000000	-0.000000	-0.000000	0.186667	-0.077630	-1.759768	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.270269632	-0.004754	-0.012797	-0.015937	-0.000000	0.000000	0.000000	0.027533	0.032076	0.032730	-0.000000	-0.000000	-0.000000	0.190632	-0.079249	-1.756424	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.370288134	-0.004653	-0.012180	-0.014955	-0.000000	-0.000000	0.000000	0.027056	0.030785	0.031119	-0.000000	-0.000000	-0.000000	0.194457	-0.080864	-1.753245	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.470265627	-0.004554	-0.011601	-0.014052	-0.000000	-0.000000	0.000000	0.026589	0.029557	0.029607	-0.000000	-0.000000	-0.000000	0.198147	-0.082473	-1.750222	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.570296764	-0.004459	-0.011057	-0.013220	-0.000000	0.000000	0.000000	0.026132	0.028387	0.028187	-0.000000	-0.000000	-0.000000	0.201711	-0.084076	-1.747345	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
