time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761691719.384666920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691719.484550953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691719.584674358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691719.684925795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691719.784729481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691719.884758234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691719.984584093	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.084558725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.184644938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.284572124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.384587526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.484512568	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.584510326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1761691720.684579134	0.000000	0.000000	0.000000	1.157072	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691720.784520626	-0.000000	-0.000459	0.002431	0.967278	-0.000000	-0.000000	0.000000	0.002515	-0.006266	0.096423	0.000000	0.000000	0.000000	0.000127	-2.000313	0.004821	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691720.884691715	-0.000000	-0.000800	0.005251	0.649662	0.000000	-0.000000	0.000000	0.005086	-0.012554	0.196314	-0.000000	0.000000	0.000000	0.000544	-2.001311	0.020422	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691720.984511137	-0.000000	-0.000967	0.007296	0.301729	0.000000	-0.000000	0.000000	0.006863	-0.016639	0.266573	-0.000000	0.000000	0.000000	0.001211	-2.002800	0.044373	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691721.084548235	-0.000000	-0.001042	0.008177	-0.014212	0.000000	-0.000000	0.000000	0.007752	-0.018275	0.302545	-0.000000	0.000000	0.000000	0.002058	-2.004530	0.073370	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691721.184886694	-0.000000	-0.001069	0.007981	-0.223873	0.000000	-0.000000	0.000000	0.007824	-0.017715	0.306390	-0.000000	0.000000	0.000000	0.002999	-2.006263	0.104068	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691721.285008192	0.000000	-0.001071	0.007057	-0.417331	0.000000	0.000000	-0.000000	0.007323	-0.015678	0.287497	-0.000000	-0.000000	0.000000	0.003947	-2.007824	0.133750	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691721.384572506	0.000000	-0.001022	0.005555	-0.541619	0.000000	0.000000	-0.000000	0.006498	-0.013019	0.255943	-0.000000	-0.000000	0.000000	0.004682	-2.008909	0.156238	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
1761691721.484706163	0.000000	-0.000901	0.003754	-0.602830	0.000000	0.000000	-0.000000	0.005193	-0.009157	0.205924	0.000000	-0.000000	0.000000	0.005432	-2.009881	0.179053	-0.000000	0.000000	0.000000	0.000000	0.000000	1.248480	0.000000	0.000000	0.000000	0.000000
