time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761685597.052735090	-0.000000	-0.000668	0.003859	0.350480	0.000013	0.000000	0.000001	0.003958	-0.009544	0.155550	-0.000022	-0.000000	0.027147	0.200529	-1.978283	0.034595	0.000006	0.000204	0.000000	0.000000	0.000000	0.953805	0.000000	0.000000	0.000000	0.000000
1761685597.152741909	-0.000000	-0.000778	0.004761	0.273786	0.000025	0.000000	0.000001	0.004843	-0.011493	0.191279	-0.000021	-0.000000	0.027147	0.201023	-1.979333	0.052263	0.000003	0.000204	0.000000	0.000000	0.000000	1.099425	0.000000	0.000000	0.000000	0.000000
1761685597.252724171	-0.000000	-0.000860	0.005435	0.177447	0.000032	0.000001	0.000000	0.005544	-0.012890	0.219936	-0.000019	-0.000000	0.027147	0.201625	-1.980533	0.073115	0.000002	0.000204	0.000000	0.000000	0.000000	1.238603	0.000000	0.000000	0.000000	0.000000
1761685597.352790117	-0.000000	-0.000915	0.005797	0.085045	0.000036	0.000001	0.000000	0.006011	-0.013609	0.239286	-0.000015	-0.000000	0.027147	0.202319	-1.981815	0.096305	-0.000000	0.000204	0.000000	0.000000	0.000000	1.381319	0.000000	0.000000	0.000000	0.000000
1761685597.452914476	-0.000000	-0.000952	0.005847	-0.002543	0.000037	0.000001	0.000000	0.006247	-0.013680	0.249331	-0.000012	-0.000000	0.027147	0.203080	-1.983109	0.120883	-0.000001	0.000204	0.000000	0.000000	0.000000	1.518108	0.000000	0.000000	0.000000	0.000000
1761685597.553026915	-0.000000	-0.000970	0.005610	-0.108155	0.000035	0.000001	0.000000	0.006264	-0.013167	0.250536	-0.000008	-0.000000	0.027147	0.203879	-1.984356	0.145947	-0.000002	0.000204	0.000000	0.000000	0.000000	1.616585	0.000000	0.000000	0.000000	0.000000
1761685597.653233528	-0.000000	-0.000965	0.005064	-0.190098	0.000031	0.000001	0.000000	0.006024	-0.012005	0.241481	-0.000005	-0.000000	0.027147	0.204682	-1.985497	0.170546	-0.000003	0.000204	0.000000	0.000000	0.000000	1.709954	0.000000	0.000000	0.000000	0.000000
1761685597.752752781	-0.000000	-0.000933	0.004290	-0.234020	0.000025	0.000001	0.000000	0.005567	-0.010335	0.223837	-0.000001	-0.000000	0.027146	0.205450	-1.986481	0.193722	-0.000003	0.000203	0.000000	0.000000	0.000000	1.810948	0.000000	0.000000	0.000000	0.000000
1761685597.852759838	0.000000	-0.000877	0.003427	-0.256629	0.000019	0.000000	-0.000000	0.004982	-0.008413	0.201167	0.000001	-0.000000	0.027146	0.206148	-1.987279	0.214814	-0.000003	0.000203	0.000000	0.000000	0.000000	1.906380	0.000000	0.000000	0.000000	0.000000
1761685597.952798843	0.000000	-0.000813	0.002702	-0.251787	0.000014	0.000000	-0.000000	0.004329	-0.006407	0.175881	0.000003	-0.000000	0.027146	0.206757	-1.987883	0.233471	-0.000003	0.000204	0.000000	0.000000	0.000000	1.992535	0.000000	0.000000	0.000000	0.000000
