time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761693434.116559744	-0.000000	0.000160	-0.000871	0.219121	0.000000	-0.000000	0.000000	-0.000621	0.002111	-0.023291	-0.000000	0.000000	-0.000000	0.001014	-2.000748	0.063779	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.216617823	-0.000000	0.000027	-0.000302	0.198003	0.000000	-0.000000	0.000000	-0.000029	0.000584	-0.001286	-0.000000	0.000000	-0.000000	0.000979	-2.000628	0.062738	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.316606045	-0.000000	-0.000085	0.000197	0.163322	0.000000	-0.000000	0.000000	0.000502	-0.000765	0.018866	0.000000	0.000000	0.000000	0.001009	-2.000648	0.063799	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.416545153	-0.000000	-0.000175	0.000616	0.116971	0.000000	-0.000000	0.000000	0.000938	-0.001853	0.035776	0.000000	0.000000	0.000000	0.001094	-2.000785	0.066696	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.516532898	-0.000000	-0.000238	0.000924	0.064338	0.000000	-0.000000	0.000000	0.001249	-0.002608	0.048246	0.000000	0.000000	0.000000	0.001223	-2.001008	0.071034	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.616481543	-0.000000	-0.000274	0.001098	0.011106	0.000000	-0.000000	0.000000	0.001420	-0.002996	0.055557	0.000000	0.000000	0.000000	0.001379	-2.001283	0.076321	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.716567755	-0.000000	-0.000283	0.001130	-0.037731	0.000000	-0.000000	-0.000000	0.001450	-0.003019	0.057555	0.000000	0.000000	0.000000	0.001547	-2.001574	0.082031	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.816568136	0.000000	-0.000269	0.001033	-0.078380	-0.000000	0.000000	-0.000000	0.001349	-0.002713	0.054596	0.000000	-0.000000	0.000000	0.001711	-2.001848	0.087647	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693434.916385651	0.000000	-0.000234	0.000831	-0.108429	-0.000000	0.000000	-0.000000	0.001178	-0.002245	0.048741	0.000000	-0.000000	0.000000	0.001833	-2.002042	0.091927	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.016388416	0.000000	-0.000181	0.000556	-0.126768	-0.000000	0.000000	-0.000000	0.000901	-0.001515	0.038900	0.000000	-0.000000	0.000000	0.001953	-2.002215	0.096260	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.116533518	0.000000	-0.000115	0.000237	-0.132723	-0.000000	0.000000	-0.000000	0.000563	-0.000650	0.026529	0.000000	-0.000000	0.000000	0.002033	-2.002309	0.099441	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.216351509	0.000000	-0.000044	-0.000084	-0.128065	-0.000000	0.000000	-0.000000	0.000209	0.000235	0.013356	0.000000	-0.000000	0.000000	0.002070	-2.002319	0.101330	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.316559553	0.000000	0.000015	-0.000337	-0.117239	-0.000000	0.000000	-0.000000	-0.000132	0.001069	0.000472	0.000000	-0.000000	-0.000000	0.002063	-2.002247	0.101911	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.416628122	0.000000	0.000084	-0.000617	-0.096705	-0.000000	0.000000	-0.000000	-0.000443	0.001813	-0.011433	-0.000000	-0.000000	-0.000000	0.002017	-2.002100	0.101256	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.516775846	0.000000	0.000143	-0.000847	-0.069481	-0.000000	0.000000	-0.000000	-0.000698	0.002407	-0.021445	-0.000000	-0.000000	-0.000000	0.001936	-2.001890	0.099514	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.616504669	0.000000	0.000188	-0.001009	-0.038620	-0.000000	0.000000	-0.000000	-0.000881	0.002806	-0.028847	-0.000000	-0.000000	-0.000000	0.001829	-2.001634	0.096919	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.716560125	0.000000	0.000215	-0.001093	-0.007234	-0.000000	0.000000	-0.000000	-0.000979	0.002992	-0.033224	-0.000000	-0.000000	-0.000000	0.001707	-2.001351	0.093758	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.816560507	0.000000	0.000222	-0.001096	0.021869	-0.000000	0.000000	0.000000	-0.000993	0.002965	-0.034470	-0.000000	-0.000000	-0.000000	0.001581	-2.001062	0.090341	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693435.916393995	-0.000000	0.000210	-0.001024	0.046441	0.000000	-0.000000	0.000000	-0.000929	0.002745	-0.032768	-0.000000	0.000000	-0.000000	0.001460	-2.000787	0.086973	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.016435623	-0.000000	0.000181	-0.000891	0.064919	0.000000	-0.000000	0.000000	-0.000798	0.002366	-0.028534	-0.000000	0.000000	-0.000000	0.001353	-2.000542	0.083926	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.116523266	-0.000000	0.000142	-0.000714	0.076451	0.000000	-0.000000	0.000000	-0.000620	0.001873	-0.022350	-0.000000	0.000000	-0.000000	0.001266	-2.000340	0.081421	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
