time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	pose_valid	pose_age	twist_valid	twist_age	wrench_valid	wrench_age
1764776682.156626701	-0.019335	-0.063058	0.094196	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.115141	2.913437	7.141441	0.000000	0.000000	0.000000	0	0.103760	0	0.103770	1	0.009817
1764776682.173556566	-0.014970	-0.064462	0.080035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.115141	2.913437	7.141441	0.000000	0.000000	0.000000	0	0.086830	0	0.086840	1	0.007113
1764776682.177674294	-0.010853	-0.065948	0.066280	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.159331	2.748766	6.695752	0.000000	0.000000	0.000000	0	0.082713	0	0.082722	1	0.005224
1764776682.197241783	-0.006984	-0.067514	0.052933	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.203145	2.579178	6.215926	0.000000	0.000000	0.000000	0	0.063145	0	0.063155	1	0.002553
1764776682.202476025	-0.003365	-0.069161	0.039992	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.203145	2.579178	6.215926	0.000000	0.000000	0.000000	0	0.057911	0	0.057921	1	0.002681
1764776682.208316088	0.000007	-0.070889	0.027459	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.247203	2.402300	5.695691	0.000000	0.000000	0.000000	0	0.052071	0	0.052081	1	0.008131
1764776682.215624332	0.003130	-0.072698	0.015332	nan	nan	nan	-0.024524	0.033631	0.026277	-0.061145	-0.024098	-0.064744	1.366932	0.788888	-1.617032	-0.013565	-0.049372	-2.380584	1.247203	2.402300	5.695691	0.000000	0.000000	0.000000	1	0.044763	1	0.044772	1	0.000823
1764776682.225991726	0.006005	-0.074588	0.003612	0.000000	0.000000	0.000000	-0.024524	0.033631	0.026277	-0.061145	-0.024098	-0.064744	1.366932	0.788888	-1.617032	-0.013565	-0.049372	-2.380584	1.289230	2.227650	5.164613	0.000000	0.000000	0.000000	1	0.034395	1	0.034405	1	0.006867
1764776682.238561392	0.008631	-0.076559	-0.007701	0.000000	0.000000	0.000000	-0.024524	0.033631	0.026277	-0.061145	-0.024098	-0.064744	1.366932	0.788888	-1.617032	-0.013565	-0.049372	-2.380584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.021826	1	0.021835	1	0.003585
1764776682.260385036	0.011008	-0.078610	-0.018608	0.000000	0.000000	0.000000	-0.024524	0.033631	0.026277	-0.061145	-0.024098	-0.064744	1.366932	0.788888	-1.617032	-0.013565	-0.049372	-2.380584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000002	1	0.000012	1	0.013383
1764776682.260394573	0.013138	-0.080743	-0.029107	0.000000	0.000000	0.000000	-0.024524	0.033631	0.026277	-0.061145	-0.024098	-0.064744	1.366932	0.788888	-1.617032	-0.013565	-0.049372	-2.380584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000008	1	0.000002	1	0.013373
1764776682.269618511	0.015018	-0.082957	-0.039199	0.175673	-0.034300	0.059380	-0.024524	0.033631	0.026277	-0.061145	-0.024098	-0.064744	1.366932	0.788888	-1.617032	-0.013565	-0.049372	-2.380584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.009232	1	0.009222	1	0.004149
1764776682.283392429	0.016651	-0.085251	-0.048885	0.259029	-0.050575	0.087556	-0.024319	0.033000	0.025745	-0.057105	-0.024887	-0.063378	1.367750	0.788763	-1.616560	-0.014567	-0.049904	-2.381819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003174	1	0.003052	1	0.001117
1764776682.285215616	0.018035	-0.087627	-0.058164	0.044937	-0.097640	0.062904	-0.024319	0.033000	0.025745	-0.057105	-0.024887	-0.063378	1.367750	0.788763	-1.616560	-0.014567	-0.049904	-2.381819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004997	1	0.004875	1	0.001574
1764776682.297802448	0.019170	-0.090083	-0.067036	-3.562151	1.900926	3.367684	-0.023671	0.034421	0.025012	-0.056457	-0.026294	-0.062472	1.368589	0.788574	-1.616115	-0.015608	-0.050469	-2.383028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003361	1	0.003370	1	0.011013
1764776682.308243752	0.020057	-0.092620	-0.075501	1.440231	-0.264822	-0.543209	-0.019375	0.060923	0.017326	-0.139134	0.018888	0.014173	1.369317	0.788035	-1.616038	-0.017913	-0.049801	-2.382113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.001821	1	0.001883	1	0.021454
1764776682.326884270	0.019814	-0.102424	-0.088065	6.094203	-2.587322	-4.522765	-0.022908	0.024671	0.024661	-0.014573	-0.033996	-0.078269	1.369756	0.788352	-1.615485	-0.016629	-0.051228	-2.384778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003129	1	0.003212	1	0.040095
1764776682.328683138	0.017732	-0.103871	-0.098007	0.017171	0.474136	1.075449	-0.022908	0.024671	0.024661	-0.014573	-0.033996	-0.078269	1.369756	0.788352	-1.615485	-0.016629	-0.051228	-2.384778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.001331	1	0.001414	1	0.041894
1764776682.336744785	0.017795	-0.107664	-0.110096	-0.051457	0.023032	1.390201	-0.021989	0.026057	0.023341	-0.014403	-0.029320	-0.067665	1.370107	0.788302	-1.615281	-0.016742	-0.051483	-2.385344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003235	1	0.003378	1	0.049890
1764776682.345609426	0.016723	-0.111102	-0.117642	-0.053357	-0.219797	0.663000	-0.022560	0.026310	0.020682	-0.015444	-0.033606	-0.054738	1.370485	0.788270	-1.615108	-0.016894	-0.051889	-2.385778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004941	1	0.004952	1	0.041025
1764776682.356241703	0.014442	-0.115498	-0.127115	0.146173	0.025390	0.226107	-0.022560	0.026310	0.020682	-0.015444	-0.033606	-0.054738	1.370485	0.788270	-1.615108	-0.016894	-0.051889	-2.385778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005691	1	0.005680	1	0.030393
1764776682.369745255	0.015284	-0.115281	-0.128957	0.185708	0.032257	0.287260	-0.022144	0.027624	0.017163	-0.011916	-0.032993	-0.049281	1.371193	0.788155	-1.614874	-0.017013	-0.052535	-2.386623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000304	1	0.000877	1	0.016890
1764776682.375239372	0.013298	-0.123211	-0.137587	0.265526	0.435561	0.163541	-0.022144	0.027624	0.017163	-0.011916	-0.032993	-0.049281	1.371193	0.788155	-1.614874	-0.017013	-0.052535	-2.386623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005191	1	0.004617	1	0.011395
1764776682.385462523	0.015375	-0.123383	-0.139473	0.741980	0.038203	0.247193	-0.019910	0.027227	0.016151	-0.007742	-0.026147	-0.046710	1.371517	0.788083	-1.614735	-0.017026	-0.052739	-2.387068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004961	1	0.004955	1	0.001172
1764776682.395605803	0.015034	-0.121850	-0.138501	0.723113	-0.363230	0.311784	-0.021226	0.024676	0.012812	0.003196	-0.032215	-0.044246	1.372148	0.788074	-1.614579	-0.016704	-0.053507	-2.387881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004271	1	0.004418	1	0.008971
1764776682.412836313	0.013179	-0.121484	-0.140756	0.444533	-0.194514	0.304716	-0.020647	0.023632	0.011728	0.012052	-0.036090	-0.038176	1.372460	0.788048	-1.614486	-0.016474	-0.053919	-2.388201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.002752	1	0.002709	1	0.026201
1764776682.415528297	0.012226	-0.121592	-0.138862	0.328254	-0.156368	0.062461	-0.020647	0.023632	0.011728	0.012052	-0.036090	-0.038176	1.372460	0.788048	-1.614486	-0.016474	-0.053919	-2.388201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005444	1	0.005401	1	0.028893
1764776682.425871611	0.011865	-0.123603	-0.139232	0.444343	-0.118403	0.003157	-0.020625	0.021192	0.009664	0.016331	-0.038128	-0.037362	1.372779	0.788055	-1.614416	-0.016219	-0.054381	-2.388608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004460	1	0.004404	1	0.039237
1764776682.441782951	0.014121	-0.119793	-0.137728	0.075788	0.022660	0.089458	-0.021263	0.021202	0.007198	0.023718	-0.039199	-0.038093	1.373358	0.788047	-1.614356	-0.015593	-0.055152	-2.389329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.001343	1	0.001329	1	0.044528
1764776682.446039438	0.013622	-0.118119	-0.131225	0.268923	0.328793	0.323597	-0.021050	0.021573	0.005321	0.017859	-0.037671	-0.035557	1.373658	0.788030	-1.614336	-0.015456	-0.055515	-2.389651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004114	1	0.004601	1	0.040272
1764776682.455610752	0.013154	-0.118060	-0.124535	0.474880	-0.061318	0.156625	-0.019628	0.019428	0.003495	0.027437	-0.034652	-0.033618	1.373910	0.788028	-1.614333	-0.015068	-0.055836	-2.389963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004515	1	0.004622	1	0.030701
1764776682.466198921	0.013923	-0.114019	-0.115273	-0.000201	-0.214690	0.061468	-0.019874	0.019608	0.002149	0.027433	-0.038908	-0.032400	1.374199	0.788021	-1.614339	-0.014770	-0.056283	-2.390276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004299	1	0.004304	1	0.020113
1764776682.475431442	0.012616	-0.112286	-0.106343	0.243637	0.027910	0.042617	-0.019874	0.019608	0.002149	0.027433	-0.038908	-0.032400	1.374199	0.788021	-1.614339	-0.014770	-0.056283	-2.390276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004933	1	0.004929	1	0.010880
1764776682.496075630	0.013206	-0.112140	-0.098728	0.352340	0.040363	0.061632	-0.020327	0.019589	0.000467	0.034712	-0.038074	-0.031127	1.375036	0.788010	-1.614384	-0.013616	-0.057416	-2.391173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004093	1	0.004095	1	0.009764
1764776682.496090651	0.011770	-0.107151	-0.088753	0.000000	0.000000	0.000000	-0.020327	0.019589	0.000467	0.034712	-0.038074	-0.031127	1.375036	0.788010	-1.614384	-0.013616	-0.057416	-2.391173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004078	1	0.004080	1	0.009779
1764776682.505458117	0.008907	-0.106890	-0.083111	0.402053	0.089694	0.082065	-0.020327	0.019589	0.000467	0.034712	-0.038074	-0.031127	1.375036	0.788010	-1.614384	-0.013616	-0.057416	-2.391173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005289	1	0.005287	1	0.019147
1764776682.516120434	0.007205	-0.103398	-0.074881	0.302823	0.154768	0.008290	-0.019294	0.017246	-0.000886	0.042765	-0.036277	-0.029483	1.375510	0.788040	-1.614454	-0.012554	-0.058123	-2.391729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004253	1	0.004266	1	0.029809
1764776682.530982018	0.005489	-0.105413	-0.073052	0.085412	0.034990	-0.044646	-0.017788	0.017029	-0.002929	0.042441	-0.034123	-0.030915	1.375740	0.788026	-1.614515	-0.012117	-0.058444	-2.392047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000696	1	0.000608	1	0.044671
1764776682.536506414	0.006107	-0.102796	-0.066182	0.321250	-0.155303	0.204149	-0.018741	0.017070	-0.003298	0.044506	-0.035564	-0.030393	1.376001	0.788033	-1.614566	-0.011628	-0.058822	-2.392345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003867	1	0.004161	1	0.049784
1764776682.553558826	0.006681	-0.099581	-0.061024	0.235468	-0.093765	0.185506	-0.019204	0.016995	-0.003376	0.049694	-0.037630	-0.026306	1.376501	0.788050	-1.614659	-0.010535	-0.059599	-2.392770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.006724	1	0.006731	1	0.032732
1764776682.558538198	0.004839	-0.102505	-0.059342	0.255909	-0.170181	0.176454	-0.019204	0.016995	-0.003376	0.049694	-0.037630	-0.026306	1.376501	0.788050	-1.614659	-0.010535	-0.059599	-2.392770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.001745	1	0.001751	1	0.027752
1764776682.567507267	0.005270	-0.102084	-0.057188	0.209140	-0.139079	0.144206	-0.018548	0.015977	-0.004141	0.053263	-0.040003	-0.023845	1.376746	0.788061	-1.614724	-0.009919	-0.060051	-2.392993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.002954	1	0.003033	1	0.018783
1764776682.575605869	0.004746	-0.102696	-0.053639	-0.012077	-0.011108	0.001723	-0.018548	0.015977	-0.004141	0.053263	-0.040003	-0.023845	1.376746	0.788061	-1.614724	-0.009919	-0.060051	-2.392993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005145	1	0.005066	1	0.010684
1764776682.585417509	0.003625	-0.101910	-0.051670	-0.082440	0.272742	-0.073012	-0.019315	0.016218	-0.005360	0.053047	-0.040202	-0.023814	1.377239	0.788088	-1.614878	-0.008871	-0.060836	-2.393446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004334	1	0.004921	1	0.000873
1764776682.601192713	0.002455	-0.101862	-0.049406	0.137339	0.086552	-0.024020	-0.017405	0.016046	-0.006549	0.051154	-0.033025	-0.025713	1.377466	0.788073	-1.614969	-0.008340	-0.061108	-2.393732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000787	1	0.000782	1	0.014902
1764776682.605868578	0.001995	-0.101572	-0.048123	0.332611	-0.382529	0.099588	-0.019354	0.016312	-0.006053	0.055856	-0.038432	-0.024305	1.377732	0.788094	-1.615039	-0.007720	-0.061549	-2.393958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004328	1	0.004456	1	0.019578
1764776682.615328789	0.001765	-0.103512	-0.045613	0.390597	0.278646	0.118597	-0.019354	0.016312	-0.006053	0.055856	-0.038432	-0.024305	1.377928	0.788121	-1.615136	-0.006986	-0.061820	-2.394150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005052	1	0.005005	1	0.021146
1764776682.626584530	0.001088	-0.101218	-0.043812	0.312049	-0.062272	0.161161	-0.018035	0.013842	-0.007296	0.063947	-0.032660	-0.021848	1.377928	0.788121	-1.615136	-0.006986	-0.061820	-2.394150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.006204	1	0.006197	1	0.009890
1764776682.641172171	0.002114	-0.101570	-0.042932	0.620277	-0.253867	-0.135276	-0.019146	0.013667	-0.008144	0.063920	-0.040042	-0.020140	1.378399	0.788191	-1.615342	-0.005685	-0.062770	-2.394514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000827	1	0.000823	1	0.004697
1764776682.645696402	0.001891	-0.101108	-0.040456	0.852394	0.181490	-0.308010	-0.018026	0.012469	-0.006779	0.075802	-0.037512	-0.024434	1.378598	0.788221	-1.615408	-0.004784	-0.063125	-2.394802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004625	1	0.004711	1	0.009222
1764776682.655111551	0.002345	-0.101565	-0.039837	-0.546383	0.139463	0.140589	-0.018026	0.012469	-0.006779	0.075802	-0.037512	-0.024434	1.378598	0.788221	-1.615408	-0.004784	-0.063125	-2.394802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004790	1	0.004704	1	0.018637
1764776682.665734291	0.003706	-0.101116	-0.037536	-0.026392	-0.036307	0.005218	-0.017094	0.014411	-0.007798	0.064854	-0.034717	-0.021617	1.379044	0.788194	-1.615604	-0.003692	-0.063759	-2.395173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004351	1	0.004950	1	0.020724
1764776682.685046196	0.003782	-0.101098	-0.036699	0.485817	-0.145569	0.052304	-0.018577	0.011997	-0.008700	0.075012	-0.038599	-0.024277	1.379251	0.788255	-1.615713	-0.002823	-0.064184	-2.395441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004943	1	0.004915	1	0.001412
1764776682.686607361	0.003756	-0.101014	-0.035589	-0.128074	0.150464	0.090613	-0.018143	0.012973	-0.011013	0.074994	-0.037756	-0.020525	1.379471	0.788268	-1.615859	-0.002057	-0.064557	-2.395610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003587	1	0.003670	1	0.000149
1764776682.695574999	0.002228	-0.101400	-0.034849	-0.072257	0.040254	-0.151973	-0.017512	0.012691	-0.010741	0.073664	-0.037014	-0.023323	1.379680	0.788287	-1.615978	-0.001293	-0.064931	-2.395879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004880	1	0.004996	1	0.009117
1764776682.705022573	0.002453	-0.101075	-0.033040	0.028956	0.089320	0.031127	-0.017512	0.012691	-0.010741	0.073664	-0.037014	-0.023323	1.379680	0.788287	-1.615978	-0.001293	-0.064931	-2.395879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004568	1	0.004452	1	0.018565
1764776682.723110199	0.001985	-0.101738	-0.032158	0.040186	0.123960	0.043199	-0.017716	0.012462	-0.010223	0.074461	-0.034555	-0.022466	1.380087	0.788340	-1.616189	0.000196	-0.065555	-2.396299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003103	1	0.003092	1	0.036652
1764776682.724863291	0.001764	-0.101277	-0.031593	0.015117	-0.179658	0.071204	-0.017716	0.012462	-0.010223	0.074461	-0.034555	-0.022466	1.380087	0.788340	-1.616189	0.000196	-0.065555	-2.396299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004857	1	0.004845	1	0.038405
1764776682.735249281	0.001684	-0.101869	-0.030186	0.237314	0.053475	0.147139	-0.017982	0.012401	-0.009873	0.074644	-0.036736	-0.021602	1.380514	0.788397	-1.616404	0.001724	-0.066335	-2.396717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004724	1	0.004791	1	0.048791
1764776682.745370626	0.001312	-0.101937	-0.029239	0.562441	-0.154747	0.138041	-0.017136	0.010962	-0.010969	0.079328	-0.033458	-0.019449	1.380693	0.788432	-1.616535	0.002577	-0.066637	-2.396891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004704	1	0.004709	1	0.041957
1764776682.755411625	0.000716	-0.101431	-0.028498	0.812879	-0.445566	-1.018495	-0.017501	0.009534	-0.011707	0.085985	-0.039856	-0.018819	1.380873	0.788487	-1.616671	0.003516	-0.067099	-2.397075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004596	1	0.004632	1	0.031916
1764776682.770310402	0.000758	-0.100816	-0.027878	0.696734	-0.241253	-1.332017	-0.024211	-0.002837	-0.011805	0.099601	-0.044571	-0.044850	1.380997	0.788819	-1.616818	0.004758	-0.067615	-2.397824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000167	1	0.000234	1	0.017017
1764776682.774954319	0.001080	-0.100698	-0.026206	-1.170315	0.381562	0.770128	-0.024211	-0.002837	-0.011805	0.099601	-0.044571	-0.044850	1.380997	0.788819	-1.616818	0.004758	-0.067615	-2.397824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004477	1	0.004410	1	0.012373
1764776682.785349846	0.001065	-0.099985	-0.025648	-0.682205	0.222422	0.448926	-0.020779	0.004376	-0.011823	0.082000	-0.038832	-0.033268	1.381418	0.788874	-1.617090	0.006142	-0.068307	-2.398285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.006191	1	0.006252	1	0.001978
1764776682.800754309	0.000331	-0.099822	-0.025930	-0.941490	0.313199	1.112717	-0.020779	0.004376	-0.011823	0.082000	-0.038832	-0.033268	1.381418	0.788874	-1.617090	0.006142	-0.068307	-2.398285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.009213	1	0.009153	1	0.013427
1764776682.805644512	-0.000266	-0.099733	-0.025743	-0.331951	0.369818	0.895422	-0.015185	0.016075	-0.011829	0.062893	-0.032476	-0.010685	1.381891	0.788601	-1.617320	0.006946	-0.068797	-2.398065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004587	1	0.005313	1	0.018317
1764776682.819767714	-0.000223	-0.099945	-0.025231	0.644820	0.034028	-0.280047	-0.015846	0.011436	-0.011816	0.075688	-0.031801	-0.016243	1.382055	0.788657	-1.617450	0.007855	-0.069110	-2.398288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000563	1	0.000637	1	0.032440
1764776682.825488329	0.000248	-0.099442	-0.024337	-0.151542	-0.397803	-0.072422	-0.015846	0.011436	-0.011816	0.075688	-0.031801	-0.016243	1.382055	0.788657	-1.617450	0.007855	-0.069110	-2.398288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005157	1	0.005084	1	0.038161
1764776682.836575031	0.000784	-0.099947	-0.024205	0.107033	-0.121040	-0.017199	-0.017592	0.011061	-0.012187	0.073141	-0.038487	-0.017460	1.382282	0.788706	-1.617600	0.008637	-0.069599	-2.398496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005399	1	0.005276	1	0.049247
1764776682.851755857	0.000727	-0.100311	-0.024754	0.284926	0.186454	0.040702	-0.017570	0.010840	-0.012216	0.078500	-0.034980	-0.016694	1.382651	0.788770	-1.617852	0.010243	-0.070191	-2.398803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.001611	1	0.001536	1	0.034465
1764776682.855381727	-0.000023	-0.101302	-0.024868	-0.486252	0.115399	0.048959	-0.017570	0.010840	-0.012216	0.078500	-0.034980	-0.016694	1.382651	0.788770	-1.617852	0.010243	-0.070191	-2.398803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005236	1	0.005162	1	0.030839
1764776682.865701675	0.000281	-0.101481	-0.025113	-0.338664	0.080373	0.034099	-0.017015	0.010149	-0.012443	0.071719	-0.033371	-0.016012	1.383013	0.788840	-1.618129	0.011578	-0.070830	-2.399121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004685	1	0.004699	1	0.020519
1764776682.875405073	0.000829	-0.101634	-0.024759	-0.082171	0.046837	-0.033636	-0.017015	0.010149	-0.012443	0.071719	-0.033371	-0.016012	1.383013	0.788840	-1.618129	0.011578	-0.070830	-2.399121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005018	1	0.005005	1	0.010816
1764776682.897526264	0.000307	-0.101893	-0.025060	-0.118135	0.067335	-0.048357	-0.016871	0.010356	-0.013581	0.069103	-0.031880	-0.017082	1.383573	0.788926	-1.618575	0.013651	-0.071761	-2.399652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.002558	1	0.003147	1	0.011305
1764776682.897541285	0.000657	-0.101955	-0.024102	0.000000	0.000000	0.000000	-0.016871	0.010356	-0.013581	0.069103	-0.031880	-0.017082	1.383573	0.788926	-1.618575	0.013651	-0.071761	-2.399652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.002543	1	0.003132	1	0.011320
1764776682.905343771	0.000409	-0.102609	-0.024196	-0.252708	0.209143	0.103614	-0.016871	0.010356	-0.013581	0.069103	-0.031880	-0.017082	1.383749	0.788983	-1.618741	0.014372	-0.072130	-2.399765	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005223	1	0.004671	1	0.019123
1764776682.920864105	-0.000094	-0.102943	-0.024422	-0.297653	0.246340	0.122042	-0.015740	0.009498	-0.013298	0.063210	-0.027002	-0.014665	1.383918	0.788997	-1.618872	0.014956	-0.072328	-2.399924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.000296	1	0.000285	1	0.015515
1764776682.925144911	-0.000678	-0.103327	-0.025948	-0.667203	-0.387148	0.144226	-0.015740	0.009498	-0.013298	0.063210	-0.027002	-0.014665	1.383918	0.788997	-1.618872	0.014956	-0.072328	-2.399924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004577	1	0.004566	1	0.011235
1764776682.935564041	-0.000347	-0.103306	-0.026260	0.095833	-0.103317	0.021799	-0.017740	0.010430	-0.013929	0.053402	-0.032693	-0.012545	1.384134	0.789038	-1.619031	0.015401	-0.072711	-2.400035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004916	1	0.004909	1	0.000815
1764776682.945629120	-0.000096	-0.102426	-0.025927	0.534838	-0.031450	-0.220828	-0.016329	0.008184	-0.014499	0.065173	-0.029119	-0.014219	1.384286	0.789088	-1.619200	0.016229	-0.072979	-2.400208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004528	1	0.004525	1	0.009250
1764776682.955266714	0.000469	-0.102810	-0.025987	-0.376923	0.060570	0.033543	-0.017282	0.008715	-0.014354	0.063940	-0.033313	-0.016896	1.384656	0.789178	-1.619498	0.017474	-0.073700	-2.400601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005323	1	0.005328	1	0.018887
1764776682.972253084	-0.000171	-0.103305	-0.025495	-0.440679	0.290730	0.178753	-0.016559	0.010182	-0.014497	0.055137	-0.027506	-0.013326	1.385031	0.789201	-1.619807	0.018410	-0.074128	-2.400803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.008007	1	0.008057	1	0.014521
1764776682.975240469	-0.000708	-0.103475	-0.025928	0.000000	0.000000	0.000000	-0.016559	0.010182	-0.014497	0.055137	-0.027506	-0.013326	1.385031	0.789201	-1.619807	0.018410	-0.074128	-2.400803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005019	1	0.005070	1	0.011534
1764776682.986225605	-0.001755	-0.103807	-0.026093	-0.080518	0.177182	0.076940	-0.016559	0.010182	-0.014497	0.055137	-0.027506	-0.013326	1.385185	0.789245	-1.619942	0.019025	-0.074363	-2.400927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.005690	1	0.005915	1	0.000549
1764776682.995521069	-0.002472	-0.105050	-0.026487	0.157872	0.058139	-0.138979	-0.014830	0.008030	-0.012584	0.053505	-0.023913	-0.011765	1.385185	0.789245	-1.619942	0.019025	-0.074363	-2.400927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.003605	1	0.003021	1	0.008747
1764776683.013420343	-0.001911	-0.104679	-0.025830	0.406787	-0.447846	-0.123200	-0.016254	0.009119	-0.014076	0.059431	-0.025925	-0.017105	1.385533	0.789306	-1.620243	0.020238	-0.074860	-2.401344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.002782	1	0.002779	1	0.023264
1764776683.016022682	-0.001462	-0.104622	-0.025210	0.203552	-0.604644	0.237334	-0.017775	0.006729	-0.014504	0.061844	-0.033094	-0.014291	1.385703	0.789397	-1.620410	0.020910	-0.075272	-2.401471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004351	1	0.004405	1	0.020661
1764776683.025277376	-0.000411	-0.104253	-0.025036	-0.363649	0.165735	0.005671	-0.017775	0.006729	-0.014504	0.061844	-0.033094	-0.014291	1.385703	0.789397	-1.620410	0.020910	-0.075272	-2.401471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1	0.004903	1	0.004850	1	0.011407
